# masse: 1
# raumintervall: 1000
# zeitintervall: 1000
# zeitpunkte: 1000
# raumpunkte: 1000
# ordnung: 1
# Präzision: f64
# Wiederholungen: 1
# Zeitpunkte Änderung: 10 Gesamtmessungen: 1
# Raumpunkte Änderung: 10 Gesamtmessungen: 1
# Ordnung Änderung: 1 Gesamtmessungen: 1000
# Masse Änderung: 10 Gesamtmessungen: 1
# Plotte:
#Masse Ordnung Zeitpunkte Raumpunkte Zeit mittel_abw_betr_num_anal  mittel_betr_anal norm_betr_num

1 221 1000 1000 1000 0.02733400310667311 0.027576048831172463 0.9998224675131615 
1 222 1000 1000 1000 0.027602262961657097 0.027497389938393544 0.9998131817373497 
1 223 1000 1000 1000 0.02809347948856671 0.027455289733471326 0.9997962857619901 
1 224 1000 1000 1000 0.02801366852754921 0.02748325033718981 0.9997852087516323 
1 225 1000 1000 1000 0.028185960209338005 0.027584537803387717 0.9997797645929771 
1 226 1000 1000 1000 0.028117630853739955 0.02761176937320604 0.9997768827764819 
1 227 1000 1000 1000 0.028205987674106297 0.027623043325153158 0.9997658019463134 
1 228 1000 1000 1000 0.028271449371618376 0.027691769345983663 0.9997631741955405 
1 229 1000 1000 1000 0.02834073562835136 0.02763681318090643 0.9997544787127663 
1 230 1000 1000 1000 0.028512685382697998 0.02764803392912987 0.9997452631549747 
1 231 1000 1000 1000 0.02841297712179653 0.027552822250659692 0.9997409112487726 
1 232 1000 1000 1000 0.028315133218540435 0.027554368221815288 0.9997354394603387 
1 233 1000 1000 1000 0.028458121998985 0.027539651263264558 0.9997213831613422 
1 234 1000 1000 1000 0.028503256834766046 0.02764268415983783 0.9996993922074469 
1 235 1000 1000 1000 0.0283246981865751 0.02769301240280923 0.9996834097789796 
1 236 1000 1000 1000 0.028243834295445393 0.02772171472142471 0.9996597745108716 
1 237 1000 1000 1000 0.02816605128554992 0.027777677730808744 0.9996257827815409 
1 238 1000 1000 1000 0.028122741788981675 0.027666575129074354 0.9996181973551342 
1 239 1000 1000 1000 0.028055281852134076 0.02770981729124266 0.9995879644062423 
1 240 1000 1000 1000 0.028002724651963636 0.02775527252115122 0.9995707261282695 
1 241 1000 1000 1000 0.028011578425225985 0.027698673647962815 0.9995601531927037 
1 242 1000 1000 1000 0.027989812984250434 0.02768884763539757 0.999555321069583 
1 243 1000 1000 1000 0.027972581338437618 0.027785370626132223 0.9995306234688409 
1 244 1000 1000 1000 0.02802444177725145 0.0276543322841088 0.9995256266701841 
1 245 1000 1000 1000 0.028037136945625214 0.0276514416372397 0.9995101997763607 
1 246 1000 1000 1000 0.02815788584912086 0.027686678373081194 0.9994924408493503 
1 247 1000 1000 1000 0.02829250351386621 0.027695775176504987 0.9994775893449638 
1 248 1000 1000 1000 0.028209573587726848 0.027682858434749377 0.9994738265555 
1 249 1000 1000 1000 0.028591735158439203 0.02770324371159812 0.9994181721433024 
1 250 1000 1000 1000 0.028701148351817665 0.027823134363286345 0.9993668429263898 
